Contratada;"Nº Processo";"Tipo de contrato";"Tipo de processo";"Data do Ateste";"Data do Pagamento";"Nº Empenho";"Tipo Rubrica";PTRES;"Nº Ordem Bancária";Justificativa;Tema;"IDN Nota Fiscal";"Nº Nota Fiscal";"Valor bruto da contratada";"Valor líquido da contratada";"Veículo / Fornecedor";"Valor bruto do fornecedor";"Valor líquido do fornecedor";"Nome fantasia do veículo";"Grupo / Editora";Meios;"Tipo da praça de veiculação";"Praças de Veiculação"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.003068/2015-83;Publicidade;Midia;07/12/2015;24/12/2015;2015NE800012;Institucional;085460;15OB801338;;"Micro Empreendedor Individual - MEI";253189;49601;9338,88;9125,8;"04.706.170/0001-47 / FUNDAÇAO ANGELO REDIVO";7864,32;7864,32;"AR TV";;Televisão;Regional;"ARARANGUA - SC"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.003068/2015-83;Publicidade;Midia;07/12/2015;24/12/2015;2015NE800012;Institucional;085460;15OB801338;;"Campanha Institucional Medidas e Ajustes - II";253308;49663;7587,84;7414,72;"04.706.170/0001-47 / FUNDAÇAO ANGELO REDIVO";6389,76;6389,76;"AR TV";;Televisão;Regional;"ARARANGUA - SC"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.003068/2015-83;Publicidade;Midia;07/12/2015;24/12/2015;2015NE800015;"Utilidade Pública";085461;15OB801338;;"PLANO AGRÍCOLA E PECUÁRIO 2015/2016";253305;49660;2366,27;2312,28;"04.161.222/0001-47 / FUNDACAO CULTURAL SERRA AZUL ";1992,65;1992,65;"TV SERRA AZUL";;Televisão;Regional;"PORANGATU - GO"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.003068/2015-83;Publicidade;Midia;07/12/2015;24/12/2015;2015NE800015;"Utilidade Pública";085461;15OB801338;;"PLANO AGRÍCOLA E PECUÁRIO 2015/2016";253289;49649;1635,9;1598,57;"15.622.124/0001-86 / BAIANA COMUNICACOES EIRELI";1377,6;1247,42;"TV BAIANA";;Televisão;Regional;"SALVADOR - BA"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.003068/2015-83;Publicidade;Midia;07/12/2015;24/12/2015;2015NE800015;"Utilidade Pública";085461;15OB801338;;"PLANO AGRÍCOLA E PECUÁRIO 2015/2016";253288;49648;864,5;844,77;"13.576.291/0001-02 / AMAZON VIDEO LTDA - ME";728;728;"AM TV";;Televisão;Regional;"MANAUS - AM"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.003068/2015-83;Publicidade;Midia;07/12/2015;24/12/2015;2015NE800015;"Utilidade Pública";085461;15OB801338;;"PLANO AGRÍCOLA E PECUÁRIO 2015/2016";253287;49647;2076,33;2028,96;"03.768.464/0001-30 / FUNDACAO EDUCATIVA E CULTURAL DE GUARAPARI";1748,49;1748,49;"TV GUARAPARI";;Televisão;Regional;"GUARAPARI - ES"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.003068/2015-83;Publicidade;Midia;07/12/2015;24/12/2015;2015NE800015;"Utilidade Pública";085461;15OB801338;;"PLANO AGRÍCOLA E PECUÁRIO 2015/2016";253276;49636;5124,3;5007,38;"01.856.226/0001-51 / RADIO E TELEVISAO ROTIONER LTDA";4315,2;3907,41;"TV MERCOSUL";;Televisão;Regional;"CURITIBA - PR"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.003068/2015-83;Publicidade;Midia;07/12/2015;24/12/2015;2015NE800015;"Utilidade Pública";085461;15OB801338;;"PLANO AGRÍCOLA E PECUÁRIO 2015/2016";253275;49635;1536,15;1501,1;"15.771.089/0001-67 / ASSOCIACAO DE TV COMUNITARIA E CANAL DA CIDADANIA DE CONSELHEIRO LAFAIETE - MG";1293,6;1293,6;"TV CONEXAO GERAIS - TV COMUNITARIA";;Televisão;Regional;"CONSELHEIRO LAFAIETE - MG"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.003068/2015-83;Publicidade;Midia;07/12/2015;24/12/2015;2015NE800015;"Utilidade Pública";085461;15OB801338;;"PLANO AGRÍCOLA E PECUÁRIO 2015/2016";253201;49613;1867,32;1824,72;"10.879.677/0001-03 / INSTITUTO PARA A INTEGRACAO E O DESENVOLVIMENTO SOCIAL";1572,48;1572,48;"RBM TV - TV COMUNITARIA";;Televisão;Regional;"RESENDE - RJ"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.003068/2015-83;Publicidade;Midia;07/12/2015;24/12/2015;2015NE800015;"Utilidade Pública";085461;15OB801338;;"PLANO AGRÍCOLA E PECUÁRIO 2015/2016";253200;49612;444,6;434,46;"10.879.677/0001-03 / INSTITUTO PARA A INTEGRACAO E O DESENVOLVIMENTO SOCIAL";374,4;374,4;"RBM TV - TV COMUNITARIA";;Televisão;Regional;"RESENDE - RJ"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.003068/2015-83;Publicidade;Midia;07/12/2015;24/12/2015;2015NE800015;"Utilidade Pública";085461;15OB801338;;"PLANO AGRÍCOLA E PECUÁRIO 2015/2016";253199;49611;957,6;935,75;"01.681.228/0002-38 / FUNDACAO PADRE KOLBE DE RADIO E TELEVISAO";806,4;806,4;"TV IMACULADA CONCEIÇAO";;Televisão;Regional;"CAMPO GRANDE - MS"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.003068/2015-83;Publicidade;Midia;07/12/2015;24/12/2015;2015NE800015;"Utilidade Pública";085461;15OB801338;;"PLANO AGRÍCOLA E PECUÁRIO 2015/2016";253198;49610;718,96;702,55;"17.401.540/0001-80 / BH NEWS TV COMUNICACAO EIRELI-ME";605,44;605,44;"BH NEWS TV";;Televisão;Regional;"BELO HORIZONTE - MG"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.003068/2015-83;Publicidade;Midia;07/12/2015;24/12/2015;2015NE800015;"Utilidade Pública";085461;15OB801338;;"PLANO AGRÍCOLA E PECUÁRIO 2015/2016";253197;49609;912;891,19;"11.069.944/0001-31 / NEVITON ELCIAS SILVEIRA MARCI - ME";768;768;"REDE PETROPOLIS";;Televisão;Regional;"PETROPOLIS - RJ"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.003068/2015-83;Publicidade;Midia;07/12/2015;24/12/2015;2015NE800012;Institucional;085460;15OB801338;;"Micro Empreendedor Individual - MEI";253191;49603;9500;9283,25;"04.687.533/0001-44 / FUNDACAO DOM BOSCO DE COMUNICACAO DE PONTE NOVA";8000;8000;"TV EDUCAR";;Televisão;Regional;"PONTE NOVA - MG"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.003068/2015-83;Publicidade;Midia;07/12/2015;24/12/2015;2015NE800012;Institucional;085460;15OB801338;;"Micro Empreendedor Individual - MEI";253190;49602;8835;8633,42;"01.856.226/0001-51 / RADIO E TELEVISAO ROTIONER LTDA";7440;6736,92;"TV MERCOSUL";;Televisão;Regional;"CURITIBA - PR"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.003156/2015-85;Publicidade;Midia;09/12/2015;24/12/2015;2015NE800012;Institucional;085460;15OB801342;;"CAMPANHA PROGRAMA DE INVESTIMENTOS EM LOGÍSTICA - NOVA ETAPA - II";253633;49873;21152,58;20669,97;"01.385.423/0001-30 / REDE NOVO TEMPO DE COMUNICACAO";17812,7;17812,7;"TV NOVO TEMPO - NACIONAL";;Televisão;Nacional;Brasil
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002752/2015-48;Publicidade;Midia;04/11/2015;22/12/2015;2015NE800011;Institucional;085460;15OB801322;;"CAMPANHA PROGRAMA DE INVESTIMENTOS EM LOGÍSTICA - NOVA ETAPA - III";250851;12699;44745;43724,11;"00.219.640/0001-97 / HBO BRASIL LTDA";37680;34119,24;CINEMAX;;Televisão;Nacional;Brasil
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002752/2015-48;Publicidade;Midia;04/11/2015;22/12/2015;2015NE800011;Institucional;085460;15OB801322;;"Micro Empreendedor Individual - MEI II";251822;13092;3725,26;3640,27;"02.579.308/0001-69 / RADIO E TELEVISAO CAPITAL LTDA";3137,06;2840,61;RECORD;;Televisão;Regional;"BRASILIA - DF"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002752/2015-48;Publicidade;Midia;04/11/2015;22/12/2015;2015NE800011;Institucional;085460;15OB801322;;"CAMPANHA PROGRAMA DE INVESTIMENTOS EM LOGÍSTICA - NOVA ETAPA - III";252126;13217;8621,25;8424,55;"03.347.577/0001-62 / FOX LATIN AMERICAN CHANNELS DO BRASIL LTDA";7260;6573,93;FOX;;Televisão;Nacional;Brasil
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002752/2015-48;Publicidade;Midia;04/11/2015;22/12/2015;2015NE800011;Institucional;085460;15OB801322;;"CAMPANHA PROGRAMA DE INVESTIMENTOS EM LOGÍSTICA - NOVA ETAPA - III";252124;13215;271563,88;265367,93;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";228685,37;207074,6;"SBT    ";;Televisão;Nacional;Brasil
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002752/2015-48;Publicidade;Midia;04/11/2015;22/12/2015;2015NE800011;Institucional;085460;15OB801322;;"CAMPANHA PROGRAMA DE INVESTIMENTOS EM LOGÍSTICA - NOVA ETAPA - III";252123;13214;329745;322221,61;"60.628.369/0001-75 / RADIO E TELEVISAO RECORD S.A";277680;251439,24;RECORD;;Televisão;Nacional;Brasil
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002752/2015-48;Publicidade;Midia;04/11/2015;22/12/2015;2015NE800011;Institucional;085460;15OB801322;;"CAMPANHA PROGRAMA DE INVESTIMENTOS EM LOGÍSTICA - NOVA ETAPA - III";252122;13213;243529,65;237973,33;"27.865.757/0033-81 / GLOBO COMUNICACAO E PARTICIPACOES S/A";205077,6;185697,77;GLOBO;;Televisão;Nacional;Brasil
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002752/2015-48;Publicidade;Midia;04/11/2015;22/12/2015;2015NE800011;Institucional;085460;15OB801322;;"CAMPANHA PROGRAMA DE INVESTIMENTOS EM LOGÍSTICA - NOVA ETAPA - III";252121;13212;92378;90270,32;"60.628.369/0001-75 / RADIO E TELEVISAO RECORD S.A";77792;70440,66;RECORD;;Televisão;Nacional;Brasil
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.002752/2015-48;Publicidade;Midia;04/11/2015;22/12/2015;2015NE800011;Institucional;085460;15OB801322;;"Micro Empreendedor Individual - MEI II";252120;13211;45634,2;44593,02;"03.390.444/0001-79 / TOPSPORTS VENTURES Ltda";38428,8;34797,28;"TV ESPORTE INTERATIVO";;Televisão;Nacional;Brasil
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.002838/2015-71;Publicidade;Midia;12/11/2015;22/12/2015;2015NE800016;"Utilidade Pública";085461;15OB801321;;"Campanha Dialoga Brasil II";252332;14573;360550,52;352324,28;"60.628.369/0001-75 / RADIO E TELEVISAO RECORD S.A";303621,49;274915,27;RECORD;;Televisão;Nacional;Brasil
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.002838/2015-71;Publicidade;Midia;12/11/2015;22/12/2015;2015NE800016;"Utilidade Pública";085461;15OB801321;;"PLANO AGRÍCOLA E PECUÁRIO 2015/2016";252388;14229;615,6;601,55;"06.986.013/0001-68 / CANAL PUBLICIDADE LIMITADA";518,4;469,41;"CONEXAO BR";;Televisão;Nacional;Brasil
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.002838/2015-71;Publicidade;Midia;12/11/2015;22/12/2015;2015NE800013;Institucional;085460;15OB801321;;"Micro Empreendedor Individual - MEI III";252387;14230;1714,9;1675,77;"09.168.704/0003-04 / EMPRESA BRASIL DE COMUNICACAO S.A. - EBC";1444,13;1307,66;"TV BRASIL";;Televisão;Regional;"SAO PAULO - SP"
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.002838/2015-71;Publicidade;Midia;12/11/2015;22/12/2015;2015NE800013;Institucional;085460;15OB801321;;"CAMPANHA PROGRAMA DE INVESTIMENTOS EM LOGÍSTICA - NOVA ETAPA ";252333;14581;514078,99;502349,87;"60.628.369/0001-75 / RADIO E TELEVISAO RECORD S.A";432908,62;391980,96;RECORD;;Televisão;Nacional;Brasil
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.002887/2015-11;Publicidade;Midia;23/11/2015;22/12/2015;2015NE800013;Institucional;085460;15OB801320;;"CAMPANHA PROGRAMA DE INVESTIMENTOS EM LOGÍSTICA - NOVA ETAPA ";252330;14568;18468;18046,64;"03.604.139/0002-13 / RADIO E TELEVISAO UNIAO LTDA";15552;14082,34;UNIAO;;Televisão;Nacional;Brasil
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.002887/2015-11;Publicidade;Midia;23/11/2015;22/12/2015;2015NE800013;Institucional;085460;15OB801320;;"CAMPANHA PROGRAMA DE INVESTIMENTOS EM LOGÍSTICA - NOVA ETAPA ";252570;14597;4548,6;4444,82;"03.863.716/0001-00 / FUNDACAO BRAGANTINA DE RADIO E TELEVISAO EDUCATIVA";3830,4;3830,4;"TV ALTIORA";;Televisão;Regional;"BRAGANCA PAULISTA - SP"
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.002887/2015-11;Publicidade;Midia;23/11/2015;22/12/2015;2015NE800016;"Utilidade Pública";085461;15OB801320;;"Campanha Dialoga Brasil II";252331;14571;139144,26;135969,57;"60.509.239/0001-13 / RADIO E TELEVISAO BANDEIRANTES S.A.";117174,11;106001,44;BANDEIRANTES;;Televisão;Nacional;Brasil
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.003035/2015-33;Publicidade;Midia;07/12/2015;22/12/2015;2015NE800015;"Utilidade Pública";085461;15OB801333;;"PLANO AGRÍCOLA E PECUÁRIO 2015/2016";252862;49446;1154,25;1127,92;"13.321.125/0001-65 / NOVIDADE TV LTDA. - ME";972;972;"NOVA TV";;Televisão;Regional;"NOVA FRIBURGO - RJ"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.003035/2015-33;Publicidade;Midia;07/12/2015;22/12/2015;2015NE800012;Institucional;085460;15OB801333;;"CAMPANHA PROGRAMA DE INVESTIMENTOS EM LOGÍSTICA - NOVA ETAPA - II";252855;49442;20298,46;19835,34;"48.393.755/0001-20 / REDE FAMILIA DE COMUNICACAO LTDA";17093,44;15478,11;"TV REDE FAMILIA";;Televisão;Nacional;Brasil
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.003035/2015-33;Publicidade;Midia;07/12/2015;22/12/2015;2015NE800012;Institucional;085460;15OB801333;;"CAMPANHA PROGRAMA DE INVESTIMENTOS EM LOGÍSTICA - NOVA ETAPA - II";252853;49440;44602,5;43584,85;"33.040.767/0001-01 / SONY PICTURES RELEASING OF BRASIL INC";37560;34010,58;AXN;;Televisão;Nacional;Brasil
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.003035/2015-33;Publicidade;Midia;07/12/2015;22/12/2015;2015NE800015;"Utilidade Pública";085461;15OB801333;;"PLANO AGRÍCOLA E PECUÁRIO 2015/2016";252875;49455;3097,89;3027,21;"93.646.107/0001-92 / TELEVISAO URBANA LTDA";2608,75;2362,22;"TV URBANA";;Televisão;Regional;"PORTO ALEGRE - RS"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.003035/2015-33;Publicidade;Midia;07/12/2015;22/12/2015;2015NE800012;Institucional;085460;15OB801333;;"CAMPANHA PROGRAMA DE INVESTIMENTOS EM LOGÍSTICA - NOVA ETAPA - II";252872;49453;1427,09;1394,53;"04.372.316/0001-65 / FUNDACAO CULTURAL DO CERRADO";1201,76;1201,76;"TV NOVA";;Televisão;Regional;"MONTE CARMELO - MG"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.003035/2015-33;Publicidade;Midia;07/12/2015;22/12/2015;2015NE800015;"Utilidade Pública";085461;15OB801333;;"PLANO AGRÍCOLA E PECUÁRIO 2015/2016";252865;49447;8283,09;8094,11;"43.665.629/0001-63 / FUNDAÇAO NOSSA SENHORA APARECIDA";6975,23;6975,23;"REDE APARECIDA";;Televisão;Nacional;Brasil
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.003046/2015-13;Publicidade;Midia;07/12/2015;22/12/2015;2015NE800012;Institucional;085460;15OB801332;;"CAMPANHA PROGRAMA DE INVESTIMENTOS EM LOGÍSTICA - NOVA ETAPA - II";253192;49604;1976;1930,92;"08.281.136/0001-29 / M J K TAMIYA EIRELI - ME - ME";1664;1664;"RTV CANAL 38";;Televisão;Regional;"APUCARANA - PR"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.003046/2015-13;Publicidade;Midia;07/12/2015;22/12/2015;2015NE800012;Institucional;085460;15OB801332;;"CAMPANHA PROGRAMA DE INVESTIMENTOS EM LOGÍSTICA - NOVA ETAPA - II";252851;49439;7966,32;7784,56;"04.334.366/0003-10 / NEWCO PROGRAMADORA E PRODUTORA DE COMUNICACAO LTDA.";6708,48;6074,53;BANDNEWS;;Televisão;Nacional;Brasil
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.003046/2015-13;Publicidade;Midia;07/12/2015;22/12/2015;2015NE800012;Institucional;085460;15OB801332;;"CAMPANHA PROGRAMA DE INVESTIMENTOS EM LOGÍSTICA - NOVA ETAPA - II";253314;49665;7524;7352,33;"01.709.972/0001-12 / REDE DE RADIO E TELEVISAO TIRADENTES LTDA ";6336;5737,25;"TV TIRADENTES (CANAL 20)";;Televisão;Regional;"MANAUS - AM"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.003046/2015-13;Publicidade;Midia;07/12/2015;22/12/2015;2015NE800012;Institucional;085460;15OB801332;;"CAMPANHA PROGRAMA DE INVESTIMENTOS EM LOGÍSTICA - NOVA ETAPA - II";253307;49662;1368;1336,79;"01.709.972/0001-12 / REDE DE RADIO E TELEVISAO TIRADENTES LTDA ";1152;1043,14;"TV TIRADENTES (CANAL 20)";;Televisão;Regional;"MANAUS - AM"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.003046/2015-13;Publicidade;Midia;07/12/2015;22/12/2015;2015NE800012;Institucional;085460;15OB801332;;"CAMPANHA PROGRAMA DE INVESTIMENTOS EM LOGÍSTICA - NOVA ETAPA - II";253286;49646;577,13;563,96;"85.340.941/0001-27 / TV SUL BRASIL LTDA - ME";486;486;"TV SUL BRASIL";;Televisão;Regional;"CHAPECO - SC"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.003046/2015-13;Publicidade;Midia;07/12/2015;22/12/2015;2015NE800012;Institucional;085460;15OB801332;;"CAMPANHA PROGRAMA DE INVESTIMENTOS EM LOGÍSTICA - NOVA ETAPA - II";253285;49645;2730,23;2667,94;"04.161.222/0001-47 / FUNDACAO CULTURAL SERRA AZUL ";2299,14;2299,14;"TV SERRA AZUL";;Televisão;Regional;"PORANGATU - GO"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.003046/2015-13;Publicidade;Midia;07/12/2015;22/12/2015;2015NE800012;Institucional;085460;15OB801332;;"CAMPANHA PROGRAMA DE INVESTIMENTOS EM LOGÍSTICA - NOVA ETAPA - II";253196;49608;2128;2079,45;"08.281.136/0001-29 / M J K TAMIYA EIRELI - ME - ME";1792;1792;"RTV CANAL 38";;Televisão;Regional;"APUCARANA - PR"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.003046/2015-13;Publicidade;Midia;07/12/2015;22/12/2015;2015NE800012;Institucional;085460;15OB801332;;"CAMPANHA PROGRAMA DE INVESTIMENTOS EM LOGÍSTICA - NOVA ETAPA - II";253195;49607;1276,8;1247,67;"13.767.059/0001-51 / SEMPRE MAIS LTDA - ME";1075,2;1075,2;"TV MOCINHA";;Televisão;Regional;"BALNEARIO CAMBORIU - SC"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.003046/2015-13;Publicidade;Midia;07/12/2015;22/12/2015;2015NE800012;Institucional;085460;15OB801332;;"CAMPANHA PROGRAMA DE INVESTIMENTOS EM LOGÍSTICA - NOVA ETAPA - II";253194;49606;8079,75;7895,4;"85.340.941/0001-27 / TV SUL BRASIL LTDA - ME";6804;6804;"TV SUL BRASIL";;Televisão;Regional;"CHAPECO - SC"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.003046/2015-13;Publicidade;Midia;07/12/2015;22/12/2015;2015NE800012;Institucional;085460;15OB801332;;"CAMPANHA PROGRAMA DE INVESTIMENTOS EM LOGÍSTICA - NOVA ETAPA - II";253193;49605;3559,42;3478,21;"03.768.464/0001-30 / FUNDACAO EDUCATIVA E CULTURAL DE GUARAPARI";2997,41;2997,41;"TV GUARAPARI";;Televisão;Regional;"GUARAPARI - ES"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.003047/2015-68;Publicidade;Midia;07/12/2015;22/12/2015;2015NE800012;Institucional;085460;15OB801331;;"CAMPANHA DE PRESTAÇÃO DE CONTAS REGIONAL 2015 - II";253202;49614;1862;1819,52;"09.022.292/0001-38 / ASSOCIACAO DE ENTIDADES CANAL COMUNITARIO DE TV'S POR ASSINATURA DE SETE LAGOAS";1568;1568;"TV SETE LAGOAS - TV COMUNITARIA";;Televisão;Regional;"SETE LAGOAS - MG"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.003047/2015-68;Publicidade;Midia;07/12/2015;22/12/2015;2015NE800012;Institucional;085460;15OB801331;;"CAMPANHA DE PRESTAÇÃO DE CONTAS REGIONAL 2015 - II";253274;49634;2553,6;2495,34;"23.770.183/0001-20 / FUNDACAO JAIME MARTINS";2150,4;2150,4;"TV CANDIDES";;Televisão;Regional;"DIVINOPOLIS - MG"
