Contratada;"Nº Processo";"Tipo de contrato";"Tipo de processo";"Data do Ateste";"Data do Pagamento";"Nº Empenho";"Tipo Rubrica";PTRES;"Nº Ordem Bancária";Justificativa;Tema;"IDN Nota Fiscal";"Nº Nota Fiscal";"Valor bruto da contratada";"Valor líquido da contratada";"Veículo / Fornecedor";"Valor bruto do fornecedor";"Valor líquido do fornecedor";"Nome fantasia do veículo";"Grupo / Editora";Meios;"Tipo da praça de veiculação";"Praças de Veiculação"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.004764/2018-50;Publicidade;Midia;10/12/2018;14/12/2018;2018NE800222;"Utilidade Pública";109259;2018OB802671;;"PRF - ORIENTAÇÕES DE SEGURANÇA NAS RODOVIAS FEDERAIS II";300938;8155;1211,91;1184,26;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";1020,56;924,12;"SBT - DESCALVADOS";SBT;Televisão;Regional;"CACERES - MT"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.004764/2018-50;Publicidade;Midia;10/12/2018;14/12/2018;2018NE800222;"Utilidade Pública";109259;2018OB802671;;"PRF - ORIENTAÇÕES DE SEGURANÇA NAS RODOVIAS FEDERAIS II";300935;8152;15340,88;14990,87;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";12918,64;11697,83;"SBT - ALTEROSA";SBT;Televisão;Regional;"BELO HORIZONTE - MG"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.004764/2018-50;Publicidade;Midia;10/12/2018;14/12/2018;2018NE800222;"Utilidade Pública";109259;2018OB802671;;"PRF - ORIENTAÇÕES DE SEGURANÇA NAS RODOVIAS FEDERAIS II";300974;8163;8237,54;8049,6;"60.628.369/0001-75 / RADIO E TELEVISAO RECORD S.A";6936,88;6281,34;"RECORD - GAZETA - CUIABÁ - MT";RECORD;Televisão;Regional;"CUIABA - MT"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.004764/2018-50;Publicidade;Midia;10/12/2018;14/12/2018;2018NE800222;"Utilidade Pública";109259;2018OB802671;;"PRF - ORIENTAÇÕES DE SEGURANÇA NAS RODOVIAS FEDERAIS II";300970;8162;6456,46;6309,15;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";5437,02;4923,22;"SBT - RONDON CANAL 5";SBT;Televisão;Regional;"CUIABA - MT"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.004764/2018-50;Publicidade;Midia;10/12/2018;14/12/2018;2018NE800222;"Utilidade Pública";109259;2018OB802671;;"PRF - ORIENTAÇÕES DE SEGURANÇA NAS RODOVIAS FEDERAIS II";300968;8161;6465,79;6318,26;"02.579.308/0001-69 / RADIO E TELEVISAO CAPITAL LTDA";5444,88;4930,34;"RECORD - RICTV OESTE - CASCAVEL  - PR -  PROGRAMAS LOCAIS";RECORD;Televisão;Regional;"CASCAVEL - PR"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.004764/2018-50;Publicidade;Midia;10/12/2018;14/12/2018;2018NE800222;"Utilidade Pública";109259;2018OB802671;;"PRF - ORIENTAÇÕES DE SEGURANÇA NAS RODOVIAS FEDERAIS II";300965;8160;7936,11;7755,04;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";6683,04;6051,49;"SBT - INTERIOR";SBT;Televisão;Regional;"CARUARU - PE"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.004766/2018-49;Publicidade;Midia;10/12/2018;14/12/2018;2018NE800190;Institucional;107783;2018OB802672;;"CAMPANHA DE PRESTAÇÃO DE CONTAS";301000;8213;3082786,1;3012449,9;"27.865.757/0033-81 / GLOBO COMUNICACAO E PARTICIPACOES S/A";2596030,4;2350705,53;"GLOBO- NACIONAL";"TV GLOBO";Televisão;Nacional;Brasil
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.004776/2018-84;Publicidade;Midia;10/12/2018;14/12/2018;2018NE800222;"Utilidade Pública";109259;2018OB802679;;"PRF - ORIENTAÇÕES DE SEGURANÇA NAS RODOVIAS FEDERAIS II";300914;8132;4746,1;4637,81;"02.579.308/0001-69 / RADIO E TELEVISAO CAPITAL LTDA";3996,72;3619,03;"RECORD - BELO HORIZONTE - MG -  PROGRAMAS LOCAIS";RECORD;Televisão;Regional;"BELO HORIZONTE - MG"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.004776/2018-84;Publicidade;Midia;10/12/2018;14/12/2018;2018NE800222;"Utilidade Pública";109259;2018OB802679;;"PRF - ORIENTAÇÕES DE SEGURANÇA NAS RODOVIAS FEDERAIS II";300924;8142;304,12;297,18;"77.969.145/0001-20 / TELEVISAO BANDEIRANTES DO PARANA LTDA";256,1;231,9;"BAND CURITIBA";BAND;Televisão;Regional;"CURITIBA - PR"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.004776/2018-84;Publicidade;Midia;10/12/2018;14/12/2018;2018NE800222;"Utilidade Pública";109259;2018OB802679;;"PRF - ORIENTAÇÕES DE SEGURANÇA NAS RODOVIAS FEDERAIS II";300923;8141;4070,65;3977,77;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";3427,92;3103,98;"SBT - ALTEROSA";SBT;Televisão;Regional;"BELO HORIZONTE - MG"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.004776/2018-84;Publicidade;Midia;10/12/2018;14/12/2018;2018NE800222;"Utilidade Pública";109259;2018OB802679;;"PRF - ORIENTAÇÕES DE SEGURANÇA NAS RODOVIAS FEDERAIS II";300922;8140;4801,17;4691,63;"02.579.308/0001-69 / RADIO E TELEVISAO CAPITAL LTDA";4043,09;3661,02;"RECORD - RICTV CURITIBA - CURITIBA - PR -  PROGRAMAS LOCAIS";RECORD;Televisão;Regional;"CURITIBA - PR"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.004776/2018-84;Publicidade;Midia;10/12/2018;14/12/2018;2018NE800222;"Utilidade Pública";109259;2018OB802679;;"PRF - ORIENTAÇÕES DE SEGURANÇA NAS RODOVIAS FEDERAIS II";300921;8139;4983,26;4869,56;"60.628.369/0001-75 / RADIO E TELEVISAO RECORD S.A";4196,43;3799,87;"RECORD - RICTV CURITIBA - CURITIBA - PR";RECORD;Televisão;Regional;"CURITIBA - PR"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.004776/2018-84;Publicidade;Midia;10/12/2018;14/12/2018;2018NE800222;"Utilidade Pública";109259;2018OB802679;;"PRF - ORIENTAÇÕES DE SEGURANÇA NAS RODOVIAS FEDERAIS II";300920;8138;4557,28;4453,3;"60.628.369/0001-75 / RADIO E TELEVISAO RECORD S.A";3837,71;3475,05;"RECORD - BELO HORIZONTE";RECORD;Televisão;Regional;"BELO HORIZONTE - MG"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.004776/2018-84;Publicidade;Midia;10/12/2018;14/12/2018;2018NE800222;"Utilidade Pública";109259;2018OB802679;;"PRF - ORIENTAÇÕES DE SEGURANÇA NAS RODOVIAS FEDERAIS II";300919;8137;9331,73;9118,82;"60.509.239/0001-13 / RADIO E TELEVISAO BANDEIRANTES S.A.";7858,3;7115,69;"BAND SAO PAULO";BAND;Televisão;Regional;"SAO PAULO - SP"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.004776/2018-84;Publicidade;Midia;10/12/2018;14/12/2018;2018NE800222;"Utilidade Pública";109259;2018OB802679;;"PRF - ORIENTAÇÕES DE SEGURANÇA NAS RODOVIAS FEDERAIS II";300918;8136;691,47;675,69;"02.579.308/0001-69 / RADIO E TELEVISAO CAPITAL LTDA";582,29;527,26;"RECORD - GAZETA - CUIABÁ - MT -  PROGRAMAS LOCAIS";RECORD;Televisão;Regional;"CUIABA - MT"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.004776/2018-84;Publicidade;Midia;10/12/2018;14/12/2018;2018NE800222;"Utilidade Pública";109259;2018OB802679;;"PRF - ORIENTAÇÕES DE SEGURANÇA NAS RODOVIAS FEDERAIS II";300917;8135;1448,27;1415,23;"60.628.369/0001-75 / RADIO E TELEVISAO RECORD S.A";1219,6;1104,35;"RECORD - GAZETA - CUIABÁ - MT";RECORD;Televisão;Regional;"CUIABA - MT"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.004776/2018-84;Publicidade;Midia;10/12/2018;14/12/2018;2018NE800222;"Utilidade Pública";109259;2018OB802679;;"PRF - ORIENTAÇÕES DE SEGURANÇA NAS RODOVIAS FEDERAIS II";300916;8134;3482,87;3403,4;"02.579.308/0001-69 / RADIO E TELEVISAO CAPITAL LTDA";2932,94;2655,78;"RECORD TV - BRASÍLIA - DF";RECORD;Televisão;Regional;"BRASILIA - DF"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.004776/2018-84;Publicidade;Midia;10/12/2018;14/12/2018;2018NE800222;"Utilidade Pública";109259;2018OB802679;;"PRF - ORIENTAÇÕES DE SEGURANÇA NAS RODOVIAS FEDERAIS II";300915;8133;823,36;804,57;"60.509.239/0007-09 / RADIO E TELEVISAO BANDEIRANTES SA";693,36;627,84;"BAND BRASILIA";BAND;Televisão;Regional;"BRASILIA - DF"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.004777/2018-29;Publicidade;Midia;10/12/2018;14/12/2018;2018NE800222;"Utilidade Pública";109259;2018OB802673;;"PRF - ORIENTAÇÕES DE SEGURANÇA NAS RODOVIAS FEDERAIS II";300991;8178;10806,99;10560,42;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";9100,62;8240,61;"SBT - CIDADE";SBT;Televisão;Regional;"LONDRINA - PR"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.004777/2018-29;Publicidade;Midia;10/12/2018;14/12/2018;2018NE800222;"Utilidade Pública";109259;2018OB802673;;"PRF - ORIENTAÇÕES DE SEGURANÇA NAS RODOVIAS FEDERAIS II";300959;8197;47529,28;46444,86;"02.579.308/0001-69 / RADIO E TELEVISAO CAPITAL LTDA";40024,66;36242,33;"RECORD - BAHIA - PROGRAMAS LOCAIS";RECORD;Televisão;Regional;"SALVADOR - BA"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.004777/2018-29;Publicidade;Midia;10/12/2018;14/12/2018;2018NE800222;"Utilidade Pública";109259;2018OB802673;;"PRF - ORIENTAÇÕES DE SEGURANÇA NAS RODOVIAS FEDERAIS II";300956;8194;1880,62;1837,71;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";1583,68;1434,02;SBT;SBT;Televisão;Regional;"RIBEIRAO PRETO - SP"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.004777/2018-29;Publicidade;Midia;10/12/2018;14/12/2018;2018NE800222;"Utilidade Pública";109259;2018OB802673;;"PRF - ORIENTAÇÕES DE SEGURANÇA NAS RODOVIAS FEDERAIS II";300954;8192;18540,2;18117,19;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";15612,8;14137,39;"SBT - JORNAL";SBT;Televisão;Regional;"RECIFE - PE"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.004777/2018-29;Publicidade;Midia;10/12/2018;14/12/2018;2018NE800222;"Utilidade Pública";109259;2018OB802673;;"PRF - ORIENTAÇÕES DE SEGURANÇA NAS RODOVIAS FEDERAIS II";300953;8191;29262,66;28595,01;"02.579.308/0001-69 / RADIO E TELEVISAO CAPITAL LTDA";24642,24;22313,55;"RECORD - TRIBUNA - RECIFE - PE - PROGRAMAS LOCAIS";RECORD;Televisão;Regional;"RECIFE - PE"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.004777/2018-29;Publicidade;Midia;10/12/2018;14/12/2018;2018NE800222;"Utilidade Pública";109259;2018OB802673;;"PRF - ORIENTAÇÕES DE SEGURANÇA NAS RODOVIAS FEDERAIS II";300952;8190;32428,76;31688,87;"60.628.369/0001-75 / RADIO E TELEVISAO RECORD S.A";27308,43;24727,78;"RECORD - TRIBUNA - RECIFE - PE";RECORD;Televisão;Regional;"RECIFE - PE"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.004777/2018-29;Publicidade;Midia;10/12/2018;14/12/2018;2018NE800222;"Utilidade Pública";109259;2018OB802673;;"PRF - ORIENTAÇÕES DE SEGURANÇA NAS RODOVIAS FEDERAIS II";300951;8189;25206,08;24630,98;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";21226,18;19220,31;SBT;SBT;Televisão;Regional;"PORTO ALEGRE - RS"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.004777/2018-29;Publicidade;Midia;10/12/2018;14/12/2018;2018NE800222;"Utilidade Pública";109259;2018OB802673;;"PRF - ORIENTAÇÕES DE SEGURANÇA NAS RODOVIAS FEDERAIS II";300950;8188;22727,84;22209,29;"02.579.308/0001-69 / RADIO E TELEVISAO CAPITAL LTDA";19139,23;17330,57;"RECORD RS - PORTO ALEGRE - RS - PROGRAMAS LOCAIS";RECORD;Televisão;Regional;"PORTO ALEGRE - RS"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.004777/2018-29;Publicidade;Midia;10/12/2018;14/12/2018;2018NE800222;"Utilidade Pública";109259;2018OB802673;;"PRF - ORIENTAÇÕES DE SEGURANÇA NAS RODOVIAS FEDERAIS II";300993;8180;9123,37;8915,21;"60.628.369/0001-75 / RADIO E TELEVISAO RECORD S.A";7682,84;6956,81;"RECORD - RICTV MARINGA - MARINGA - PR";RECORD;Televisão;Regional;"MARINGA - PR"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.004777/2018-29;Publicidade;Midia;10/12/2018;14/12/2018;2018NE800222;"Utilidade Pública";109259;2018OB802673;;"PRF - ORIENTAÇÕES DE SEGURANÇA NAS RODOVIAS FEDERAIS II";300992;8179;8342,42;8152,08;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";7025,2;6361,32;"SBT - CIDADE";SBT;Televisão;Regional;"LONDRINA - PR"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.004631/2018-83;Publicidade;Midia;30/11/2018;12/12/2018;2017NE800011;Institucional;107783;2018OB802635;;"Entrega do PISF Eixo Leste II - Reforço de divulgação";299541;23320;9219,75;9009,39;"13.420.609/0001-61 / INSTITUTO DE RADIODIFUSAO EDUCATIVA DA BAHIA IRDEB";7764;7764;"TVE BAHIA - TV EDUCATIVA DA BAHIA";;Televisão;Regional;"SALVADOR - BA"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.004642/2018-63;Publicidade;Midia;27/11/2018;12/12/2018;2018NE800002;Institucional;107783;2018OB802619;;"Campanha 2 anos de Governo ";300406;7908;10114,65;9883,88;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";8517,6;7712,69;"SBT - ARAÇATUBA - PATROCINIOS DE PROGRAMAS LOCAIS";SBT;Televisão;Regional;"ARACATUBA - SP"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.004642/2018-63;Publicidade;Midia;27/11/2018;12/12/2018;2018NE800002;Institucional;107783;2018OB802619;;"Campanha 2 anos de Governo ";300408;7910;15355,51;15005,16;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";12930,96;11708,98;"SBT - IGUAÇU - PATROCINIOS DE PROGRAMAS LOCAIS";SBT;Televisão;Regional;"CURITIBA - PR"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.004642/2018-63;Publicidade;Midia;27/11/2018;12/12/2018;2018NE800002;Institucional;107783;2018OB802619;;"Campanha 2 anos de Governo ";300407;7909;8347,08;8156,63;"02.579.308/0001-69 / RADIO E TELEVISAO CAPITAL LTDA";7029,12;6364,87;"RECORD TV CAMPINAS";RECORD;Televisão;Regional;"CAMPINAS - SP"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.004662/2018-34;Publicidade;Midia;30/11/2018;12/12/2018;2017NE800011;Institucional;107783;2018OB802641;;"CAMPANHA REFORMA DA PREVIDÊNCIA - 2° FASE";292463;21256;6838,55;6679,95;"02.131.538/0001-60 / TV OMEGA LTDA.";5758,78;5200,06;"REDE TV";"REDE TV";Televisão;Nacional;Brasil
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.004675/2018-11;Publicidade;Midia;30/11/2018;12/12/2018;2017NE800011;Institucional;107783;2018OB802649;;"Entrega do PISF Eixo Leste II - Reforço de divulgação";299579;23326;5330,45;5195,02;"12.748.471/0001-61 / TELEVISAO NOVOS TEMPOS S/A";4488,8;4016,41;BAND;BAND;Televisão;Regional;"NATAL - RN"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.004605/2018-55;Publicidade;Midia;22/11/2018;10/12/2018;2016NE800005;Institucional;107783;2018OB802609;;"Campanha Bandeiras Tarifárias";299967;23434;1465,92;1432,48;"05.601.220/0001-94 / ASSOCIACAO DE DIFUSAO COMUNITARIA - ADC";1234,46;1234,46;"TV CIDADE MANAUS";;Televisão;Regional;"MANAUS - AM"
"33.673.286/0004-78 / ARTPLAN COMUNICAÇÃO S/A";00170.004507/2018-18;Publicidade;Midia;19/11/2018;04/12/2018;2017NE800294;"Utilidade Pública";137046;2018OB802565;;"AVANÇAR - PARCERIAS";300012;34163;6216,23;6074,4;"13.304.349/0001-69 / CANAL VINTE PROCUCOES CINEMATOGRAFICAS LTDA ME";5234,72;5234,72;"CANAL 20";;Televisão;Regional;"ARARANGUA - SC"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.004540/2018-48;Publicidade;Midia;19/11/2018;04/12/2018;2018NE800005;"Utilidade Pública";107784;2018OB802574;;"Campanha Queimadas";300080;7768;1232,27;1204,15;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";1037,7;939,64;"SBT - ARAGUAINA";SBT;Televisão;Regional;"ARAGUAINA - TO"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.004540/2018-48;Publicidade;Midia;19/11/2018;04/12/2018;2018NE800193;"Utilidade Pública";107784;2018OB802574;;"Campanha Queimadas - COMPLEMENTAR";300089;7771;2215,4;2164,85;"03.658.960/0001-31 / Associação Cutlural Santa Luzia";1865,6;1689,3;"TV JATAI";;Televisão;Regional;"JATAI - GO"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.004540/2018-48;Publicidade;Midia;19/11/2018;04/12/2018;2018NE800193;"Utilidade Pública";107784;2018OB802574;;"Campanha Queimadas - COMPLEMENTAR";300083;7770;1976;1930,92;"14.319.856/0001-39 / J M SERFATY FERREIRA SERVICOS DE COMUNICACAO LTDA - EPP";1664;1664;"TV GRAO PARA";;Televisão;Regional;"BELEM - PA"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.004540/2018-48;Publicidade;Midia;19/11/2018;04/12/2018;2018NE800005;"Utilidade Pública";107784;2018OB802574;;"Campanha Queimadas";300081;7769;811,24;792,74;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";683,15;618,59;"SBT - DESCALVADOS";SBT;Televisão;Regional;"CACERES - MT"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.004541/2018-92;Publicidade;Midia;19/11/2018;04/12/2018;2017NE800246;Institucional;107783;2018OB802575;;"CAMPANHA REFORMA DA PREVIDÊNCIA - 4ª FASE";300065;7754;99145,8;96883,71;"00.089.913/0001-26 / FUNDACAO SARA NOSSA TERRA";83491,2;83491,2;GENESIS;"SARA NOSSA TERRA";Televisão;Nacional;Brasil
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.004541/2018-92;Publicidade;Midia;19/11/2018;04/12/2018;2017NE800246;Institucional;107783;2018OB802575;;"AVANÇAR - PARCERIAS II";300072;7761;6973,47;6814,37;"60.628.369/0001-75 / RADIO E TELEVISAO RECORD S.A";5872,39;5317,45;"RECORD - RICTV JOINVILLE - JOINVILLE - SC";RECORD;Televisão;Regional;"JOINVILLE - SC"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.004460/2018-92;Publicidade;Midia;13/11/2018;29/11/2018;2018NE800005;"Utilidade Pública";107784;2018OB802548;;"Campanha Queimadas";299743;7700;484,88;473,82;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";408,32;369,03;"SBT - SERRA DO CARMO";SBT;Televisão;Regional;"PALMAS - TO"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.004460/2018-92;Publicidade;Midia;13/11/2018;29/11/2018;2018NE800193;"Utilidade Pública";107784;2018OB802548;;"Campanha Queimadas - COMPLEMENTAR";299744;7701;1629,25;1592,08;"05.849.548/0001-24 / FUNDACAO CULTURAL GENIVAL TOURINHO";1372;1372;"TV GERAES";;Televisão;Regional;"MONTES CLAROS - MG"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.004391/2018-17;Publicidade;Midia;07/11/2018;28/11/2018;2018NE800193;"Utilidade Pública";107784;2018OB802519;;"Campanha Queimadas - COMPLEMENTAR";299350;7630;1254,19;1225,58;"01.770.707/0001-40 / TELEVISAO DIAMANTE LTDA";1056,16;956,35;"CNT SALVADOR";;Televisão;Regional;"SALVADOR - BA"
"33.673.286/0004-78 / ARTPLAN COMUNICAÇÃO S/A";00170.004399/2018-83;Publicidade;Midia;07/11/2018;28/11/2018;2018NE800001;Institucional;107783;2018OB802521;;"REFORMA DA PREVIDÊNCIA - 5ª fase";299395;34091;21546;21054,41;"02.344.518/0001-78 / REDE MULHER DE TELEVISAO LTDA";18144;16429,39;"RECORD NEWS";RECORD;Televisão;Nacional;Brasil
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.004309/2018-54;Publicidade;Midia;31/10/2018;22/11/2018;2018NE800005;"Utilidade Pública";107784;2018OB802477;;"Campanha Queimadas";299002;7528;3100,23;3029,49;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";2610,72;2364,01;"SBT - PATROCINIOS DE PROGRAMAS LOCAIS";SBT;Televisão;Regional;"BELEM - PA"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.004309/2018-54;Publicidade;Midia;31/10/2018;22/11/2018;2018NE800005;"Utilidade Pública";107784;2018OB802477;;"Campanha Queimadas";299009;7535;8980,16;8775,27;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";7562,24;6847,61;"SBT - ALTEROSA SUL - PATROCINIOS DE PROGRAMAS LOCAIS";"DIÁRIOS ASSOCIADOS";Televisão;Regional;"VARGINHA - MG"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.004309/2018-54;Publicidade;Midia;31/10/2018;22/11/2018;2018NE800005;"Utilidade Pública";107784;2018OB802477;;"Campanha Queimadas";299008;7534;977,39;955,09;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";823,06;745,28;"SBT - FLORESTA";SBT;Televisão;Regional;"TUCURUI - PA"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.004309/2018-54;Publicidade;Midia;31/10/2018;22/11/2018;2018NE800005;"Utilidade Pública";107784;2018OB802477;;"Campanha Queimadas";299007;7533;638,4;623,83;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";537,6;486,8;"SBT - PONTA NEGRA - PATROCÍNIO DE PROGRAMAS LOCAIS";SBT;Televisão;Regional;"SANTAREM - PA"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.004309/2018-54;Publicidade;Midia;31/10/2018;22/11/2018;2018NE800005;"Utilidade Pública";107784;2018OB802477;;"Campanha Queimadas";299006;7532;1179,85;1152,94;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";993,56;899,67;"SBT - RTP";SBT;Televisão;Regional;"CAPANEMA - PA"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.004309/2018-54;Publicidade;Midia;31/10/2018;22/11/2018;2018NE800005;"Utilidade Pública";107784;2018OB802477;;"Campanha Queimadas";299005;7531;399;389,9;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";336;304,25;"SBT - TAPAJOARA - PATROCÍNIO DE PROGRAMAS LOCAIS";SBT;Televisão;Regional;"ITAITUBA - PA"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.004309/2018-54;Publicidade;Midia;31/10/2018;22/11/2018;2018NE800005;"Utilidade Pública";107784;2018OB802477;;"Campanha Queimadas";299004;7530;5011,03;4896,7;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";4219,82;3821,05;"SBT - CUIABÁ";SBT;Televisão;Regional;"CUIABA - MT"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.004309/2018-54;Publicidade;Midia;31/10/2018;22/11/2018;2018NE800005;"Utilidade Pública";107784;2018OB802477;;"Campanha Queimadas";299003;7529;395,01;386;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";332,64;301,21;"SBT - RTP";SBT;Televisão;Regional;"BRAGANCA - PA"
"05.411.322/0008-13 / PPR ¿ Profissionais de Publicidade Reunidos LTDA";00170.004313/2018-12;Publicidade;Midia;31/10/2018;22/11/2018;2018NE800003;Institucional;107783;2018OB802485;;"Campanha 2 anos de Governo ";299039;8785;7912,17;7731,65;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";6662,88;6033,24;"SBT - PATROCINIOS DE PROGRAMAS LOCAIS";SBT;Televisão;Regional;"PORTO ALEGRE - RS"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.004327/2018-36;Publicidade;Midia;31/10/2018;22/11/2018;2018NE800005;"Utilidade Pública";107784;2018OB802478;;"Campanha Queimadas";299130;7563;6167,63;6026,91;"60.628.369/0001-75 / RADIO E TELEVISAO RECORD S.A";5193,79;4702,98;"RECORD - GAZETA - CUIABÁ - MT";RECORD;Televisão;Regional;"CUIABA - MT"
"04.784.569/0002-27 / CALIA Y2 PROPAGANDA E MARKETING LTDA";00170.004327/2018-36;Publicidade;Midia;31/10/2018;22/11/2018;2018NE800005;"Utilidade Pública";107784;2018OB802478;;"Campanha Queimadas";299017;7536;1248,68;1220,19;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";1051,52;952,15;"SBT - CIDADE";SBT;Televisão;Regional;"REDENCAO - PA"
